osmid,x,y
10023506697,77.7752365,30.4499683
10023506700,77.7750922,30.4502417
10023506703,77.7812612,30.4623522
10023506704,77.7817951,30.4627204
10023506705,77.7826878,30.4625865
10023506713,77.7815097,30.4630329
10023514453,77.8680691,30.5317498
10023519149,77.7777494,30.4608895
10023529184,77.7440777,30.443057
10023529187,77.7425945,30.4443265
10023529194,77.7369454,30.4391097
10023529195,77.7415599,30.4383539
10023529196,77.741288,30.4380513
10023529197,77.7418712,30.4378071
10023529198,77.7407064,30.4382948
10023529199,77.7420761,30.4379829
10023529200,77.7423663,30.438252
10023529201,77.7414064,30.4389544
10023529202,77.7422859,30.4392437
10023529203,77.7420128,30.4389899
10023529204,77.742657,30.4385217
10023529205,77.7416979,30.4392189
10023529206,77.743203,30.4401043
10023529207,77.7435569,30.4404384
10023529208,77.7417254,30.4406624
10023529209,77.74257,30.4400164
10023529210,77.7419856,30.4409041
10023529211,77.7428077,30.4402325
10023529212,77.7424845,30.4408786
10023529213,77.7430254,30.4404306
10023529214,77.7438707,30.4396075
10023529215,77.742908,30.4403238
10023529216,77.7429217,30.4414059
10023529737,77.8866332,30.346447
10023529741,77.8906697,30.3473838
10023529756,77.8934626,30.3473252
10023529799,77.891326,30.3336633
10023529803,77.8911652,30.3336407
10023529820,77.8972774,30.3331422
10023534105,77.7333868,30.4379466
10023534106,77.7336681,30.4372804
10023534107,77.7331407,30.4377587
10023534108,77.7416235,30.4452815
10023538517,77.7435332,30.4408901
10023538518,77.7431202,30.4416418
10023541743,77.8967732,30.3386552
10023541747,77.8944967,30.3336906
10023546917,77.7441327,30.4441947
10023546918,77.7432297,30.4448622
10023546919,77.7372738,30.4394322
10023546920,77.736302,30.4401229
10023546921,77.7380684,30.4401983
10023546922,77.7371966,30.4407872
10023546923,77.7396819,30.4417157
10023546924,77.73915,30.4422899
10023546925,77.7407802,30.4427203
10023546926,77.7403223,30.4431825
10023549956,77.8928981,30.3373206
10023549960,77.8898681,30.3375518
10023549970,77.8926583,30.3383295
10023549973,77.8931157,30.3374617
10023551161,77.8623793,30.5126013
10023551175,77.8743499,30.5207649
10023568645,77.7360835,30.4378172
10023568649,77.735268,30.4383349
10023568650,77.7346048,30.438876
10023568651,77.7350548,30.4380597
10023568656,77.734336,30.4377729
10023568657,77.7337175,30.4375762
10023568658,77.7339282,30.43836
10023568659,77.7347383,30.4383141
10023568660,77.7343909,30.4387134
10023568661,77.7348442,30.4376677
10023568666,77.7356344,30.4371609
10023568667,77.7353485,30.4357367
10023568668,77.7348786,30.4360702
10023568669,77.7352466,30.4355691
10023568670,77.7347276,30.4373821
10023568671,77.735423,30.4368587
10023568672,77.7339376,30.4368028
10023568673,77.7341571,30.4370221
10023568674,77.7343681,30.437285
10023568680,77.735244,30.4365917
10023568681,77.7327843,30.4365161
10023568682,77.7321385,30.4369933
10023585692,77.7402813,30.4378626
10023585693,77.7417243,30.4376658
10023585694,77.7380562,30.4370931
10023585699,77.7387131,30.4373025
10023585700,77.7385537,30.4371
10023585701,77.7394126,30.4381911
10023585702,77.7382198,30.4380944
10023585703,77.7384988,30.43853
10023585709,77.7364831,30.4371879
10023585714,77.7359119,30.4375532
10023585715,77.7378094,30.4381106
10023585716,77.7381831,30.4386468
10023586191,77.784518,30.4544595
10023586201,77.7858657,30.4529204
10023586212,77.7820807,30.452417
10023587219,77.7813183,30.4515127
10023587226,77.7818729,30.4515593
10023664070,77.7440442,30.4384309
10023664083,77.7434917,30.4376273
10023664084,77.742807,30.4368896
10023664085,77.7427009,30.4379239
10023664086,77.7433857,30.4382655
10023664089,77.7431604,30.4384181
10023664090,77.7428393,30.4386907
10023664091,77.7434662,30.4385026
10023664092,77.7438316,30.4388423
10023664093,77.7435658,30.4385951
10023664094,77.7431159,30.4389387
10023664095,77.7428868,30.4395386
10023664096,77.7433842,30.4391757
10023664097,77.7441153,30.4386309
10023664098,77.7442444,30.439197
10023664103,77.7435564,30.4393278
10023664104,77.7446491,30.4397132
10023664105,77.7443246,30.4400264
10023664106,77.7445149,30.4392749
10023664107,77.7451154,30.4398136
10023664108,77.7453387,30.4396257
10023664109,77.7445626,30.4389344
10023664110,77.7446866,30.4388321
10023664111,77.7458306,30.4392137
10023664112,77.7445808,30.4402635
10023664113,77.7456924,30.4397374
10023664114,77.7448071,30.4404729
10023664115,77.7457139,30.4401202
10023664116,77.7450361,30.4406848
10023687464,77.876431,30.3868168
10023687486,77.8724497,30.3807672
10023687494,77.8659098,30.3723219
10023687499,77.8700978,30.3733401
10023687500,77.870427,30.3730099
10023743550,77.7479348,30.4374122
10023743551,77.7465212,30.4381013
10023743552,77.7456214,30.4375567
10023743553,77.7457,30.4374955
10023743554,77.7453889,30.4372085
10023743555,77.7460331,30.4377625
10023743556,77.7450783,30.4384839
10023743557,77.7456288,30.438068
10023743566,77.7447793,30.4378192
10023743567,77.7452043,30.4375556
10023743575,77.744564,30.4379922
10023743576,77.7450098,30.4372815
10023743578,77.744346,30.438439
10023743582,77.7453129,30.4372596
10023743583,77.7459372,30.4368403
10023743584,77.7449907,30.4393157
10023743595,77.747798,30.441111
10023743596,77.7471703,30.4404948
10023743599,77.7464113,30.4397779
10023743600,77.7455154,30.4389015
10023743601,77.7447215,30.438143
10023743602,77.7443446,30.4377822
10023743609,77.7433098,30.4366956
10023743610,77.7425113,30.437995
10023743611,77.7423263,30.4378331
10023743612,77.7433551,30.4374801
10023743613,77.7421734,30.4376966
10023743614,77.7432103,30.4373241
10023743615,77.7430533,30.4371549
10023778984,77.885638,30.3353728
10023779012,77.8907033,30.3333843
10023779013,77.8909294,30.3326788
10023779014,77.8912548,30.3327944
10023779015,77.8915323,30.3330395
10023779016,77.890923,30.3341269
10023781021,77.7368737,30.438043
10023781022,77.7367781,30.4379129
10023781023,77.7375024,30.4388986
10023781024,77.7371029,30.4379115
10023781028,77.7365555,30.437337
10023781030,77.737768,30.4388003
10023781031,77.736235,30.4384043
10023781032,77.7367386,30.4391995
10023781033,77.7360137,30.4385951
10023781035,77.7354692,30.4385789
10023781036,77.7351071,30.4381695
10023781037,77.7350102,30.4380406
10023781042,77.7358374,30.4374463
10023810908,77.8749096,30.3739119
10023815673,77.8949036,30.3357272
10023815677,77.895858,30.3352402
10023815717,77.7461565,30.4401618
10023815718,77.7411276,30.4379123
10023815719,77.7408831,30.4376308
10023815720,77.7396335,30.4387782
10023815721,77.7407604,30.438346
10023815722,77.738826,30.4393894
10023815723,77.7398077,30.4389824
10023815724,77.7409327,30.4385093
10023817772,77.7471676,30.4305101
10023817775,77.746308,30.4310131
10023817796,77.7473581,30.4335525
10023817797,77.747696,30.4341572
10023817798,77.7481259,30.4348982
10023817799,77.744928,30.4315659
10023817803,77.7456361,30.4325164
10023817812,77.7470869,30.435287
10023817813,77.7462906,30.4346695
10023817814,77.7467408,30.4354165
10023817815,77.7474724,30.435738
10023817816,77.7470314,30.4353077
10023832826,77.898978,30.3337379
10023832868,77.8955139,30.3336703
10023832871,77.8954045,30.3332785
10023834917,77.7483357,30.4358096
10023834918,77.7481013,30.4355009
10023834919,77.7481534,30.4359079
10023834920,77.7478986,30.4355793
10023834921,77.7482218,30.435443
10023834922,77.7474935,30.4359703
10023834923,77.7466302,30.4362371
10023834924,77.7476062,30.4363542
10023834925,77.7477792,30.4360258
10023834926,77.7483398,30.4366583
10023834927,77.7489607,30.4371254
10023834933,77.747692,30.4371798
10023834935,77.74711,30.4366641
10023834936,77.7469718,30.436538
10023834937,77.7464823,30.4361067
10023834938,77.746021,30.4356858
10023844704,77.850135,30.5197702
10023844705,77.8501063,30.5192612
10023844706,77.8464939,30.5167202
10023844860,77.7453344,30.4431795
10023844861,77.7451546,30.4430084
10023844862,77.7455522,30.4427027
10023844863,77.7449012,30.4428847
10023844864,77.7453512,30.4425233
10023844865,77.7475029,30.4413585
10023844866,77.7466446,30.4406936
10023844867,77.7458194,30.4414029
10023844868,77.7462248,30.4401641
10023844869,77.7465623,30.4399203
10023844870,77.7470858,30.4396149
10023844871,77.7466155,30.4399704
10023844872,77.7467398,30.4395166
10023844873,77.7465802,30.4392946
10023844874,77.7462219,30.4395998
10023844875,77.7462785,30.4387928
10023844876,77.7458123,30.4391956
10023844877,77.7465695,30.4389246
10023844878,77.7460295,30.43941
10023844879,77.7497613,30.4364548
10023844880,77.7502561,30.4360004
10023844887,77.7398331,30.4341029
10023844889,77.7451828,30.4348984
10023844890,77.7457308,30.43579
10023844892,77.7454457,30.4346625
10023844903,77.7455895,30.4358408
10023848501,77.8850165,30.5174278
10023851753,77.8745416,30.5203215
10023851755,77.8748159,30.5209011
10023851756,77.8753975,30.520906
10023853160,77.8954368,30.3376206
10023853161,77.8977139,30.3390724
10023853162,77.8975451,30.3387225
10023853182,77.8962282,30.3390034
10023853190,77.8963709,30.337285
10023853191,77.8962966,30.337029
10023853196,77.900063,30.3366307
10023853199,77.9012363,30.3364588
10023853204,77.896128,30.3361225
10023875255,77.8999892,30.3355441
10023875265,77.8990209,30.3357455
10023875267,77.8998734,30.3351499
10023875268,77.8991329,30.3361073
10023875272,77.9035907,30.3367571
10023875273,77.9035634,30.3350353
10023875274,77.9047643,30.3365576
10023875275,77.9047232,30.3350067
10023875276,77.906127,30.3358998
10023875277,77.9062872,30.3349727
10023879980,77.7421653,30.4339225
10023879987,77.7417964,30.4343345
10023879988,77.74297,30.4338809
10023879989,77.74336,30.4342777
10023879990,77.7456066,30.4330136
10023879996,77.7459875,30.4307055
10023880000,77.7447201,30.4327164
10023880004,77.7441247,30.4321221
10023883431,77.7458829,30.4300626
10023883432,77.7466099,30.4308284
10023883433,77.7438256,30.4329419
10023883434,77.7434903,30.4337432
10023883435,77.7434206,30.4330761
10023883436,77.7438498,30.4334958
10023883437,77.7428882,30.4340901
10023883438,77.7431733,30.4343952
10023883439,77.7429968,30.4335918
10023883440,77.7426441,30.4342543
10023883442,77.7422297,30.4346267
10023883444,77.7420513,30.4349088
10023883445,77.7412292,30.4344104
10023883451,77.7407545,30.4346856
10023883453,77.744114,30.4343341
10023883454,77.743826,30.4339912
10023883455,77.7439584,30.4346035
10023883456,77.7439061,30.4350291
10023883457,77.7433026,30.4343138
10023883458,77.7434863,30.4349978
10023883465,77.7450232,30.4329847
10023883468,77.7451104,30.4330946
10023883471,77.7448314,30.4333582
10023883474,77.7445069,30.4335825
10023883475,77.7441555,30.433793
10023883476,77.7435788,30.4341399
10023883477,77.7430317,30.4344844
10023883478,77.7415216,30.4361495
10023883479,77.7411484,30.4356309
10023883480,77.7409261,30.4357286
10023883481,77.7420151,30.4352499
10023883485,77.7426482,30.4365978
10023883486,77.743297,30.436241
10023883487,77.7424778,30.4363634
10023883488,77.7428486,30.4368735
10023883490,77.7417295,30.4369693
10023883491,77.7421394,30.4367496
10023883492,77.7418528,30.4363311
10023883493,77.7423546,30.4370639
10023883494,77.7406391,30.4372133
10023883495,77.7409332,30.4376114
10023883496,77.746371,30.4335929
10023883498,77.7469021,30.4341641
10023883499,77.747464,30.4329338
10023883504,77.7473932,30.4336154
10023883505,77.7470082,30.4337417
10023883506,77.7466205,30.4332853
10023883511,77.746558,30.4343917
10023883512,77.7486348,30.4344104
10023883513,77.7479842,30.4346539
10023883514,77.746687,30.4346102
10023893574,77.861343,30.5133397
10023904390,77.7894721,30.4558859
10023904394,77.7912771,30.4543666
10023904395,77.7908577,30.4547198
10023904401,77.7878394,30.4567234
10023905337,77.7325375,30.4318434
10023905343,77.7319697,30.432873
10023905344,77.7345036,30.4303274
10023905345,77.7349567,30.4299986
10023905346,77.7353887,30.4305344
10023905347,77.7355792,30.4309345
10023905357,77.7357537,30.4320927
10023905367,77.7354691,30.4315553
10023905368,77.7356704,30.4321579
10023905369,77.7366547,30.4321024
10023905370,77.7359962,30.4327777
10023905371,77.7364699,30.4323936
10023905372,77.7376874,30.4329292
10023905384,77.7364039,30.4323198
10023905412,77.7368465,30.4354477
10023910917,77.89016,30.3492491
10023912833,77.7381246,30.4363611
10023912836,77.7362674,30.43447
10023912837,77.7374607,30.4351216
10023912838,77.7366167,30.4343101
10023912839,77.7413204,30.4329211
10023912840,77.7407384,30.4322643
10023912841,77.7399907,30.4349377
10023912850,77.7391076,30.435428
10023912852,77.7394979,30.435132
10023912861,77.7391384,30.4346466
10023912862,77.7397299,30.4347585
10023912863,77.7394146,30.4344969
10023912864,77.7399538,30.4345746
10023912869,77.7392377,30.433956
10023912870,77.7396278,30.4337116
10023912871,77.7393651,30.4334218
10023912876,77.7402771,30.4336033
10023912877,77.7407384,30.4342167
10023915076,77.8477183,30.5244941
10023915081,77.8441426,30.5220072
10023915091,77.8423869,30.5191176
10023915111,77.7452365,30.4323013
10023915112,77.734462,30.4326667
10023921307,77.8986726,30.3415315
10023922771,77.8551768,30.5104443
10023922782,77.8563792,30.5102016
10023924532,77.7904689,30.4577239
10023924541,77.7893308,30.4577691
10023924549,77.7885743,30.4580368
10023924555,77.7925836,30.4563284
10023924558,77.7939212,30.4500333
10023924571,77.7940688,30.4496721
10023924575,77.7942822,30.4514079
10023925077,77.845476,30.5166774
10023925078,77.849339,30.5254149
10023925086,77.8493196,30.5256887
10023925092,77.8481099,30.5249331
10023930947,77.8498225,30.514651
10023930972,77.8429788,30.5131767
10023940317,77.8435794,30.5179509
10023942717,77.7347689,30.432614
10023942718,77.736408,30.4316168
10023942729,77.7366856,30.4310871
10023942730,77.7359046,30.4315857
10023942731,77.7381286,30.4330055
10023942732,77.7385789,30.433419
10023942733,77.7341415,30.4350568
10023942734,77.7337083,30.4349736
10023942735,77.73412,30.4345087
10023942736,77.7345859,30.4352163
10023942737,77.7347168,30.4341295
10023942738,77.7354697,30.4348256
10023942739,77.7337566,30.4338381
10023942745,77.7345219,30.4334752
10023942748,77.731647,30.4301204
10023942749,77.7321274,30.4303758
10023942750,77.7310798,30.4308351
10023942751,77.7306219,30.4304729
10023942752,77.7319568,30.4312155
10023942765,77.7345653,30.4309368
10023942773,77.7342823,30.4315109
10023942774,77.7350883,30.4309796
10023942775,77.7355077,30.4307662
10023942776,77.7349864,30.4307113
10023942777,77.7337982,30.4319567
10023942778,77.7332081,30.432203
10023942780,77.7335668,30.4318087
10023942787,77.7335284,30.431538
10023942788,77.7325885,30.4316746
10023942793,77.7339873,30.4306905
10023942802,77.7330378,30.4306558
10023942803,77.7332938,30.4309786
10023942804,77.7337834,30.4311519
10023942808,77.7335018,30.4309484
10023942813,77.7328312,30.4306165
10023942821,77.7329573,30.4301597
10023943951,77.7333355,30.4398126
10023943979,77.7347356,30.4412926
10023943985,77.7362846,30.4416117
10023943987,77.7371315,30.4407877
10023943988,77.7505486,30.4463544
10023943989,77.7501711,30.4467263
10023943990,77.7329703,30.4454416
10023943999,77.7329801,30.4440964
10023944000,77.7443614,30.4462219
10023944225,77.788122,30.4633449
10023944229,77.7867088,30.4630724
10023944233,77.7877724,30.462341
10023944239,77.7863049,30.4632305
10023944250,77.7876707,30.4600426
10023944252,77.7920991,30.4621879
10023944255,77.7898602,30.4617227
10023944256,77.7896887,30.4615453
10023944260,77.7906141,30.4623985
10023944261,77.7907869,30.4616804
10023944262,77.7904983,30.4618574
10023944263,77.7901686,30.4615172
10023944265,77.7904413,30.4613352
10023944266,77.7912593,30.4620062
10023944268,77.7917228,30.4616373
10023944275,77.7912433,30.4607903
10023946721,77.8495889,30.5190838
10023946733,77.8510051,30.5252358
10023946742,77.8510362,30.5248326
10023946746,77.8510337,30.525815
10023950478,77.845716,30.5099092
10023950479,77.847216,30.5091326
10023950486,77.8476575,30.5089644
10023950492,77.8463624,30.5093038
10023961757,77.7911498,30.4670113
10023961760,77.7904641,30.466401
10023961761,77.7888838,30.4646872
10023961764,77.7896271,30.4652362
10023961768,77.7893162,30.4652521
10023961769,77.7888775,30.4649267
10023961774,77.7895036,30.4650774
10023961799,77.7848313,30.4615168
10023961807,77.7842395,30.4625162
10023961811,77.7844055,30.4630738
10023961812,77.784585,30.4628719
10023969623,77.7892911,30.4613667
10023969629,77.7874095,30.4596333
10023970829,77.8486276,30.525721
10023970870,77.8577417,30.5081172
10023970880,77.8553036,30.5092865
10023970884,77.8543273,30.5088047
10023974043,77.8493987,30.5089266
10023974045,77.8492784,30.5094167
10023974047,77.8399112,30.507807
10023976946,77.8564087,30.5080317
10023976953,77.8495724,30.513774
10023978878,77.7992822,30.4962793
10023985095,77.8023737,30.4995547
10023985097,77.8034354,30.4976972
10023985107,77.80314,30.4993014
10024016999,77.7722079,30.467329
10024017000,77.772014,30.4675908
10024017001,77.7711503,30.4687861
10024017002,77.7713919,30.4684779
10024017003,77.7717009,30.4681336
10024017004,77.7717609,30.4686959
10024017005,77.7709979,30.4682523
10024022163,77.7901588,30.4676691
10024022167,77.7908144,30.4682938
10024022168,77.7912885,30.4679403
10024022175,77.7896923,30.4694008
10024022185,77.7905739,30.4695175
10024022192,77.78941,30.4697927
10024022195,77.7889708,30.4696944
10024022197,77.7887271,30.4696751
10024022213,77.7873176,30.46682
10024022223,77.7866269,30.4672432
10024022228,77.7880647,30.4682553
10024022229,77.787938,30.4686625
10024022238,77.7881768,30.4679481
10024022247,77.791102,30.4666949
10024022248,77.7906195,30.4662902
10024026381,77.8005785,30.4984012
10024026387,77.8020548,30.4991222
10024026392,77.7975254,30.4953106
10024026393,77.7986579,30.4957792
10024026394,77.7973323,30.4956608
10024026401,77.795352,30.4951873
10024026406,77.7951262,30.496758
10024027420,77.799458,30.4985312
10024027425,77.8001569,30.4991535
10024027426,77.7980751,30.4988965
10024027427,77.7984743,30.4981348
10024055762,77.8020036,30.4944528
10024055775,77.8041894,30.4968299
10024055776,77.8028476,30.4951381
10024055778,77.8034051,30.4941787
10024055779,77.8022489,30.4956303
10024055780,77.8027115,30.4950598
10024055781,77.8029942,30.4956907
10024055782,77.8032117,30.4953311
10024055783,77.8025692,30.4957202
10024055784,77.8029827,30.4952057
10024055785,77.8012675,30.4945557
10024055792,77.8017954,30.4952743
10024061613,77.8888252,30.5562925
10024061776,77.8869352,30.5571523
10024061781,77.8938567,30.5497639
10024089619,77.7969761,30.4932778
10024089635,77.7962675,30.4910158
10024089636,77.7962767,30.4913897
10024089637,77.7969903,30.4916982
10024089644,77.7973193,30.4922711
10024089645,77.7971894,30.4926631
10024089653,77.7986489,30.4917872
10024090257,77.8433462,30.5085509
10024090258,77.8434362,30.5080479
10024094712,77.8949547,30.5524262
10024117804,77.7948057,30.4951979
10024117805,77.7939325,30.4946198
10024117809,77.7939916,30.4938916
10024117810,77.7969427,30.494987
10024124418,77.7975605,30.4942609
10024133175,77.8040962,30.4938713
10024133176,77.8028721,30.4934901
10024133179,77.8028709,30.4929717
10024133180,77.8021583,30.4930115
10024133187,77.8028397,30.4927345
10024133188,77.8024482,30.4932158
10024133189,77.802198,30.4934999
10024133190,77.80187,30.4944734
10024133197,77.8013827,30.493815
10024133198,77.8022164,30.4944102
10024133201,77.802317,30.4939495
10024133214,77.7960811,30.4895978
10024137117,77.7926049,30.4932978
10024137123,77.7928884,30.4917229
10024137125,77.7929703,30.4913457
10024137133,77.7938937,30.4910291
10024137139,77.7948626,30.4905572
10024147094,77.8047761,30.4967048
10024147105,77.8040562,30.4986919
10024147106,77.8032741,30.4970544
10024147107,77.804208,30.4973563
10024147108,77.8051892,30.4965586
10024147109,77.8052723,30.4971237
10024147110,77.8066027,30.4971965
10024147111,77.8059053,30.4962455
10024147112,77.8062929,30.4967505
10024147113,77.8075656,30.4963784
10024147114,77.8077212,30.4912879
10024147115,77.8082972,30.4904883
10024147116,77.8083763,30.4916762
10024175717,77.8093413,30.4903669
10024175718,77.8093902,30.4922656
10024175720,77.8103904,30.4909506
10024175721,77.8091233,30.4921136
10024175722,77.8096146,30.4914635
10024225918,77.8048525,30.4900664
10024225919,77.8051664,30.4896169
10024225920,77.8060401,30.4902236
10024225921,77.806479,30.4896673
10024225922,77.8127222,30.4882087
10024225923,77.8134997,30.4885805
10024225926,77.8155505,30.4886416
10024225932,77.8120758,30.4902143
10024225933,77.8149337,30.4865871
10024225935,77.8158075,30.4872241
10024225938,77.8167374,30.4837022
10024261586,77.7995545,30.4944341
10024261587,77.7997986,30.4939905
10024261591,77.8018653,30.4921542
10024261594,77.806423,30.4904917
10024261595,77.8073336,30.4894707
10025980289,77.806538,30.495624
10026049852,77.8133342,30.4944899
10026049853,77.8123467,30.4943156
10026049854,77.8126524,30.4940868
10026049872,77.8102022,30.4953395
10026049873,77.8105053,30.496743
10026049883,77.8108346,30.4974413
10026049884,77.8132297,30.4916566
10026049885,77.813675,30.4910019
10026049886,77.8075348,30.4895076
10026049891,77.8082728,30.4885556
10026049892,77.7968355,30.4912717
10026049893,77.7970206,30.490918
10026062323,77.7702435,30.4604658
10026062324,77.7705088,30.4596233
10026062325,77.7700697,30.4595011
10026062326,77.7698933,30.4604058
10026062327,77.7630376,30.4561971
10026062329,77.766032,30.4576569
10026062334,77.7654335,30.4556195
10026062335,77.749898,30.4530388
10026062424,77.8063742,30.4919764
10026062430,77.8116332,30.4948981
10026062438,77.8099746,30.4944829
10026062446,77.8106636,30.4930202
10026062447,77.8071941,30.4944387
10026062457,77.8095562,30.4935853
10026062458,77.807907,30.494478
10026062459,77.8081678,30.4940865
10026062836,77.7991451,30.4962206
10026062840,77.7997855,30.4960975
10026062841,77.7985541,30.4966476
10026062842,77.7988463,30.4960928
10026063339,77.8114374,30.4935252
10026063340,77.8117393,30.4931271
10026063341,77.8047372,30.4919865
10026063352,77.8059069,30.4919863
10026063353,77.8061239,30.4915849
10026063360,77.8058559,30.4918084
10026063365,77.8056778,30.4911378
10026063370,77.8057192,30.4916061
10026063371,77.8070577,30.4918189
10026063380,77.8066027,30.4913937
10026065170,77.7546748,30.4684114
10026065171,77.7536754,30.4656511
10026065173,77.7532555,30.4663056
10026065185,77.7538285,30.465267
10026065195,77.7609215,30.4675058
10026065205,77.7682551,30.4681488
10026065207,77.7700069,30.467686
10026065209,77.7689033,30.4665241
10026065211,77.7692567,30.4667225
10026065212,77.7702684,30.4673226
10026065214,77.7706632,30.4668391
10026065215,77.7686801,30.4661521
10026065216,77.7690273,30.4663517
10026069518,77.7688107,30.4659745
10026069519,77.7691538,30.4661632
10026069520,77.7695346,30.4663789
10026069523,77.7682884,30.464149
10026069527,77.7696124,30.4650502
10026069528,77.7676165,30.4648704
10026069532,77.7690576,30.4637424
10026069534,77.7642263,30.4675909
10026069541,77.7634594,30.4671497
10026069545,77.7626668,30.4666878
10026069546,77.7630025,30.4656497
10026069549,77.7641444,30.4645479
10026069552,77.7617757,30.4661588
10026069553,77.7638198,30.4652923
10026069554,77.7614159,30.4621307
10026069555,77.7596801,30.4638457
10026069556,77.7624105,30.4628931
10026069557,77.7630354,30.4621578
10026069562,77.7635584,30.4608709
10026069563,77.7597689,30.4601111
10026069564,77.7570382,30.4603323
10026069565,77.7572219,30.4601164
10026069567,77.7568538,30.4605597
10026069569,77.7578206,30.4607033
10026069570,77.7580603,30.4604495
10026069571,77.7567575,30.4596269
10026069572,77.7569004,30.4597023
10026069576,77.7565397,30.459516
10026069577,77.7553608,30.4583745
10026069579,77.7559377,30.4588051
10026069584,77.755053,30.4586635
10026069585,77.7547927,30.4584516
10026069587,77.753267,30.4582566
10026069590,77.7497238,30.4597189
10026069594,77.7517584,30.4574349
10026069601,77.7527985,30.456304
10026069607,77.7556277,30.4560044
10026069608,77.754498,30.4531817
10026069610,77.7535519,30.4531938
10026069611,77.7645434,30.4569393
10026069624,77.7533753,30.4534479
10026069625,77.7525384,30.4530249
10026069627,77.7548573,30.4526452
10026076908,77.8063297,30.4889251
10026076909,77.8059697,30.488783
10026076913,77.8075435,30.4890113
10026092688,77.8081456,30.49448
10026092689,77.8081027,30.4947952
10026092859,77.7542748,30.4515582
10026092860,77.7539421,30.4520631
10026092861,77.7541919,30.451684
10026092862,77.7539841,30.4515831
10026092863,77.7560479,30.4508366
10026092867,77.7555402,30.4497558
10026092872,77.7553932,30.4494323
10026092873,77.7542312,30.4497766
10026092885,77.7537403,30.4499455
10026092886,77.7539822,30.4496213
10026092891,77.7541885,30.4491863
10026092895,77.754529,30.4495149
10026092896,77.7543054,30.4492989
10026092899,77.7549198,30.45025
10026104042,77.7953628,30.4968552
10026104053,77.7950314,30.4967238
10026109362,77.7985212,30.4929555
10026109363,77.8024041,30.4968541
10026109364,77.8016175,30.4965099
10026109367,77.8044543,30.4969692
10026109368,77.8042736,30.4968199
10026109369,77.8002539,30.4952725
10026109370,77.8019179,30.499896
10026114764,77.7616517,30.4604223
10026114769,77.7569734,30.4578825
10026114770,77.7550103,30.4566306
10026114809,77.7638957,30.4553115
10026114810,77.7641368,30.4549442
10026114811,77.7649302,30.4559044
10026115967,77.7709459,30.4579587
10026115968,77.770114,30.4576055
10026115982,77.7672371,30.4502511
10026116003,77.7692341,30.4489246
10026116255,77.7956204,30.4930815
10026116256,77.7955057,30.4934004
10026116260,77.7969445,30.4932579
10026116820,77.7651969,30.4554865
10026116831,77.765486,30.4579397
10026116835,77.7669009,30.4563603
10026116853,77.7551419,30.452832
10026116854,77.7548287,30.4533033
10026116855,77.7549226,30.4531555
10026116856,77.7546124,30.4530109
10026116863,77.7523351,30.4508711
10026116868,77.7512326,30.4521094
10026116873,77.7502278,30.45014
10026116874,77.7496493,30.4507402
10026116875,77.7542802,30.4538965
10026116883,77.7523919,30.4555656
10026116884,77.7519515,30.4552916
10026116885,77.7521531,30.4565073
10026116889,77.7529264,30.4557902
10026116890,77.7525767,30.456162
10026116897,77.751982,30.4575325
10026116911,77.7537839,30.4555777
10026116912,77.7518479,30.4563099
10026116913,77.7512548,30.455993
10026116914,77.7498518,30.4573547
10026116915,77.7496137,30.458142
10026120028,77.7994531,30.4929289
10026123818,77.7553281,30.4568968
10026123833,77.760901,30.4616451
10026123838,77.7615946,30.4612832
10026123840,77.7614334,30.4614349
10026123842,77.7606874,30.4614616
10026123849,77.7610873,30.4601542
10026123850,77.7604565,30.4606081
10026123851,77.7602939,30.4603312
10026123852,77.7606307,30.4598971
10026123853,77.7596657,30.4598862
10026123854,77.7599621,30.459531
10026123855,77.7593466,30.45976
10026123856,77.7596611,30.4593604
10026134074,77.7537419,30.4585641
10026134094,77.7534674,30.4579911
10026134096,77.7534148,30.4607565
10026134100,77.753069,30.4600773
10026134104,77.7520721,30.4615076
10026134106,77.7567508,30.4633905
10026134107,77.755149,30.4627597
10026134110,77.7530594,30.4619099
10026134111,77.7527023,30.4617651
10026135317,77.7501905,30.4576354
10026135328,77.751221,30.4570664
10026135333,77.750761,30.4564384
10026135334,77.7486114,30.4582462
10026135343,77.749458,30.4568774
10026135344,77.7497287,30.4567691
10026135345,77.7501558,30.4570639
10026135346,77.7491646,30.4564797
10026135347,77.7493717,30.4562458
10026135348,77.7500892,30.4560897
10026135355,77.749933,30.4551317
10026135360,77.7503414,30.4547092
10026135366,77.7506223,30.4552544
10026135375,77.7505152,30.4556803
10026135376,77.7495121,30.4557342
10026135392,77.7495681,30.4540333
10026135393,77.7494155,30.4536832
10026145687,77.7999341,30.4930878
10026145706,77.7990609,30.4974388
10026147087,77.7557812,30.4579079
10026147091,77.756642,30.4579973
10026147092,77.7556958,30.4586477
10026147099,77.7550924,30.4581473
10026147103,77.755855,30.4573381
10026147106,77.7540147,30.4595822
10026147126,77.7507614,30.4585439
10026147127,77.7510845,30.4587501
10026147128,77.7506383,30.4599267
10026147134,77.7506358,30.4592886
10026147135,77.7511209,30.4599731
10026147143,77.7500222,30.4593657
10026147147,77.7501676,30.4598352
10026147148,77.7504914,30.459463
10026147161,77.7528266,30.4579165
10026147162,77.7516201,30.4587594
10026147163,77.7524329,30.4576942
10026147164,77.752059,30.4574795
10026147165,77.7533201,30.4581862
10026147166,77.7526792,30.4589295
